id,name,references,strong,close,total
b22914833,Private Albert (Bert) Walladge,1,1,0,1
b22914845,Private S. L. (Samuel Leonard) Buttle,2,1,2,3
b22914857,Private Leonard Weston,1,1,1,2
b22914869,Keith Harrington,1,1,0,1
b22914870,Private Charles William Adar Watson,1,1,3,4
b22914882,Private Aubrey Lloyd,1,1,1,2
b22914894,Private D. C. C. McLiver,1,0,0,0
b22914900,Sergeant Major Charles Adam Matters,1,1,5,6
b22914912,Private Morris Hains,2,2,0,2
b22914924,Stuart Samson Hamp,1,1,0,1
b22914936,Quartermaster Sergeant E. M. Judell,2,2,1,3
b22914948,Corporal C. Shepherd,1,1,5,6
b2291495x,Private Robert J. Clues,1,1,2,3
b22914961,Private William Brokenshire,1,1,0,1
b22914973,Robert Henry McBeath,1,0,0,0
b22914985,Private W. R. E. (Reg) Northey,1,1,2,3
b22914997,Oscar David Howard,1,1,1,2
b2291500x,Lance Corporal Frank Bayliss Caddy,2,1,3,4
b22915011,Arthur F. Hamlyn,1,1,0,1
b22915023,Private John Jamison,2,2,1,3
b22915035,Private P.G. Cruse,1,2,0,2
b22915047,Private Gordon C. M. Brewer,3,2,4,6
b22915059,Henry Hammond,2,2,2,4
b22915072,Private Cecil Foulis,2,2,1,3
b22915084,Herbert John Wheeler,1,1,2,3
b22915096,Private Archibald McKenzie,2,2,3,5
b22915102,Thomas McNeil,1,1,1,2
b22915114,Driver Walter Bergin,2,1,1,2
b22915126,Richard Giles Mould,1,1,0,1
b22915138,Private G. C. (Clem) Ferrett,1,1,0,1
b2291514x,Private James Stephen McNamara,2,1,4,5
b22915151,Private John Monk McAskill,2,0,2,2
b22915163,Private Edward (Ted) Wait,1,1,5,6
b22915175,Corporal Donovan Rowe Bradley,2,1,1,2
b22915187,Private William Henry Hill,2,2,47,49
b22915199,Private Alfred Williamson,3,2,6,8
b22915205,Private Reuben Harold Wade,2,2,2,4
b22915217,Corporal Percy May,3,5,30,35
b22915229,Christopher Frank Forrest,1,1,0,1
b22915230,Another officer lost,1,1,23,24
b22915242,Private Thomas Andrew,1,1,4,5
b22915254,Private W. Karney,1,0,1,1
b22915266,Private H. Sheldon,2,1,4,5
b2291528x,Captain William Frayne,2,2,0,2
b22915291,Private E. J. Bennetts,1,1,0,1
b22915308,Private Spencer Schocroft,1,1,1,2
b2291531x,Private William George Carr,2,2,3,5
b22915321,Private A. Lindner,1,1,0,1
b22915333,Private Arthur Gawler Short,1,1,12,13
b22915345,Private F. W. (Fred) Becker,2,1,1,2
b22915357,Corporal Cuthbert G. Davison,1,1,2,3
b22915369,Private W. Hahn,1,0,1,1
b22915370,Eric Walker,1,1,1,2
b22915382,Second Lieutenant Robert C. Bragg,1,2,0,2
b22915394,Private S. Roy Sloan,1,1,1,2
b22915400,Roy Kennings Stephenson,1,1,0,1
b22915412,Herbert Kelly,1,1,1,2
b22915424,Sergeant A. J. (Arthur James) Seaman,1,2,0,2
b22915436,Robert Christopher Pope,1,2,2,4
b22915448,Walter W. Mincham,1,0,1,1
b2291545x,Private Ernest Percy Wright,1,3,6,9
b22915461,Private Harold Williamson,2,2,2,4
b22915473,Sergeant C. S. Wilson,2,1,19,20
b22915497,Private L. W. Eyden,2,1,1,2
b22915503,Private Bassie Turner,1,1,4,5
b22915515,Lieutenant Colonel Carew Reynell,1,0,1,1
b22915527,Private Charles Tucker,1,1,1,2
b22915539,Private F. H. Myers,2,1,1,2
b22915540,Captain P. I. Callary,1,1,3,4
b22915552,Private R. Duthie,2,0,1,1
b22915564,Private Frederick Maddiford,1,1,0,1
b22915576,Private Arthur W. Menhennett,1,1,1,2
b22915588,John Elliot Page,1,1,3,4
b2291559x,Norman Bardsley,1,1,0,1
b22915606,Private Clarence Barber,1,1,0,1
b22915618,Corporal Henry Gordon Dewar,1,2,0,2
b2291562x,Private W. Nurse,1,1,6,7
b22915631,Private David Carmichael,1,0,1,1
b22915643,Private Andrew Powell Yeates,1,2,0,2
b22915655,Lance Corporal Harry Stout,1,3,0,3
b22915667,Corporal John Milne Walker,2,3,12,15
b22915679,Private P. James,1,2,18,20
b22915680,Signaller H. Black,1,3,29,32
b22915692,Private J. Olds,1,1,1,2
b22915709,Colonel R. Linton,1,1,0,1
b22915710,Private J. J. Knight,1,1,7,8
b22915722,Private Claude Hooker,1,0,1,1
b22915746,Crossed Australia to enlist,1,1,2,3
b22915758,Private August William Hahn,2,2,2,4
b2291576x,Private Arthur (Jock) Klopp,2,3,1,4
b22915771,Charles Arthur Jocelyn (Jos) Twanbrook-Hall,2,1,0,1
b22915783,Trooper Reginald Williams,1,1,2,3
b22915795,Private Stanley Lyons,1,1,0,1
b22915801,Mr Ronald Sinclair Wood,1,1,13,14
b22915813,Private William Ferguson Wood,1,1,10,11
b22915825,Private R. H. P. Jones,1,1,8,9
b22915837,Private L. J. Wyman,1,0,2,2
b22915849,Another Legislator enlists,1,0,1,1
b22915850,Well cared for in England,1,1,18,19
b22915862,Second Lieutenant John Charles Marson,1,1,0,1
b22915874,Bernard Casey,1,1,0,1
b22915886,Second Lieutenant Walter Hervey Thyer,1,1,0,1
b22915898,Private William Sandercock,2,2,2,4
b22915904,Sergeant Rowland Ridgway Poyntz,2,1,2,3
b22915916,Private Henry (Harry) Spencer,2,2,5,7
b22915928,Lieutenant Sydney Gordon Leslie Hall,2,3,23,26
b2291593x,Private Percy J. Cameron,2,2,13,15
b22915941,Sergeant Hugh Louden Gooch,2,0,1,1
b22915953,Private Allan Preece,2,1,3,4
b22915965,Private F. N. Fisher,2,3,24,27
b22915977,Private Reginald  Holman Richards,2,4,6,10
b22915989,Lance Corporal William  Green,2,2,13,15
b22915990,An Adelaide D.C.M.,1,1,0,1
b22916003,Private A. L. Oxer,1,0,1,1
b22916015,Lance Corporal J. Lloyd,1,1,4,5
b22916027,Lieutenant Tallisker Donald McLeod,1,1,2,3
b22916039,Private C. L. (Carl Leopold) Tamms,1,1,0,1
b22916040,Private J. H. (John Henry) Meade,1,1,0,1
b22916052,Private Percy Price,1,1,11,12
b22916064,Private R. B. Taylor,1,1,7,8
b22916076,Driver W. Taylor,1,1,7,8
b22916088,Private Jack Davis,1,2,1,3
b2291609x,Second Lieutenant George Pemberton Stewart D.C.M.,1,2,0,2
b22916106,Trooper Percival Heffernan (sic),1,0,1,1
b22916118,Driver Dustin Denford,1,1,1,2
b2291612x,Private Albert (Bert) McConnachy,1,1,0,1
b22916131,How Private R. Williams died,1,1,16,17
b22916143,Captain J. W. Blacket,1,0,1,1
b22916155,Private E. C. (Edmund Charles) Lindner,2,1,1,2
b22916167,Private J. Hildebrand,1,0,1,1
b22916180,Corporal B.W. Pontt,1,0,1,1
b22916192,Private J. H. (James Henry) May,2,8,106,114
b22916209,Private Robert Fraser,1,0,3,3
b22916210,Private H. R. Kimber,1,0,1,1
b22916222,Major McFarlane returns,1,1,3,4
b22916234,Private H. T. (Harry Thomas) Westall,1,0,1,1
b22916246,Private A. J. Elliott,1,1,4,5
b22916258,Lance Corporal W.R. (Ross) Capper,1,1,0,1
b2291626x,Trooper Harold Norman Jarrett,3,2,2,4
b22916271,Private Duncan McDougall,1,2,0,2
b22916283,Private Guy Holbrook Taylor,2,1,7,8
b22916295,Private Hubert Rathbone,1,1,0,1
b22916301,Arthur John (Jack) Hotham,1,1,0,1
b22916313,A gallant record,1,1,1,2
b22916325,Lieutenant General C. C. Monro,1,0,3,3
b22916337,Private Thomas S. McKay,1,2,4,6
b22916349,Private John Lewes Davison Gower,2,2,3,5
b22916350,Private W. T. Pauley,1,1,0,1
b22916362,Private Mobbs,1,1,0,1
b22916374,Corporal W. B. Blue,2,2,27,29
b22916386,Lieutenant J. R. Gordon,1,1,12,13
b22916398,Private James A. McGillivray,1,1,0,1
b22916404,Lance Sergeant Robert James Woollacott,1,2,0,2
b22916416,Norrie Prout,1,1,0,1
b22916428,Bombardier Reginald W. D. S. McRae,1,1,1,2
b2291643x,Trooper Arthur Ernest (Ern) Holt,1,2,0,2
b22916441,Private William Colbert,2,2,0,2
b22916453,Private C. A. J. Hall,1,0,22,22
b22916465,Private John Cox,2,1,7,8
b22916477,Private Edward John Cairns,2,1,4,5
b22916489,Private H. F. Mitselburg,1,0,1,1
b22916490,A patriotic family,1,1,4,5
b22916507,Sergeant Vernon Clifford Lanyon,2,3,0,3
b22916519,Sergeant F. (Francis) Willoughby,1,1,2,3
b22916520,Private Percy Edgar Wraight Millar,2,2,1,3
b22916532,Private N. Beaton,1,1,1,2
b22916544,The Victoria Cross won by Adelaide boy,1,1,13,14
b22916556,Patriotic German - Australians,1,1,1,2
b22916568,Private John Alexander White,2,4,38,42
b2291657x,Private Charles Forster (sic) Hudson,2,2,3,5
b22916581,Eric Hodgkinson,1,0,0,0
b22916593,Private Frank Edward Collins,1,2,4,6
b2291660x,Charles Leonard Garnett,1,1,0,1
b22916611,Private Graham George Parks,2,3,1,4
b22916623,Private Frederick Henry Weaver,2,3,1,4
b22916635,Gordon Powell Goode,1,1,2,3
b22916647,Sergeant P. Darby Killicoat,1,1,1,2
b22916659,Private A. (Sandy) Graham,1,1,2,3
b22916660,Lance Corporal W. H. White,2,3,71,74
b22916672,Died a hero,1,1,1,2
b22916684,Private Hiram Craven,1,1,2,3
b22916696,Private E. A. F. Dunncliffe (sic),2,0,3,3
b22916702,Another D.C.M. [Sergeant F. H. Crowder,1,1,0,1
b22916714,Private George Furner,1,1,1,2
b22916726,An Australian fighting family,1,1,5,6
b2291674x,A penny saves a soldier's life,1,1,12,13
b22916751,Lieutenant J. McDonald,1,0,0,0
b22916763,Father and four sons enlist,1,0,0,0
b22916775,"The State Commandant Colonel J. [sic] H. Sandford and Major J. Darvall, G.S.O.",1,0,0,0
b22916799,Lieutenant Colonel Russell,1,0,0,0
b22916805,Major J. Hardie,1,0,0,0
b22916817,Private Percival  Merritt,2,2,2,4
b22916829,Private H. C. Percival Hampton,1,1,2,3
b22916830,Private John (Jack) Hammond,1,1,0,1
b22916842,Corporal W. G. Butt,1,1,0,1
b22916854,Andrew Fyfe McIntosh,2,1,1,2
b22916866,Victor Arthur Evans,2,2,7,9
b22916878,Corporal Arthur Elliot McDonald,2,4,7,11
b2291688x,Lieutenant William Frances Waugh Shields,1,1,0,1
b22916891,Adelaide man honoured,1,0,0,0
b22916908,Major F. M. de F. Lorenzo,1,1,3,4
b2291691x,Lance Corporal C. H. V. Mayman,1,1,1,2
b22916921,Private Harold E. Carseldine,1,1,2,3
b22916933,Private Leonard Templer Napper,1,2,0,2
b22916945,Private A. McDonald,1,1,4,5
b22916957,Ivan Wilfred Cooper,1,1,0,1
b22916969,Private William Thomas Keough,1,0,0,0
b22916970,Corporal George Henry Merrett,2,1,2,3
b22916982,Lance Corporal F. D. Melville,1,1,3,4
b22916994,How Lieutenant Colonel Miell Fell,1,1,9,10
b22917007,Ray Percival Bradford,1,1,0,1
b22917019,Ralph Sabine,1,1,0,1
b22917020,Corporal Morley Cobeldick,1,1,0,1
b22917032,Private W. Dunn,1,1,6,7
b22917044,Bugler Ira Smart,2,2,0,2
b22917056,Private Charles Ernest Bagot,2,1,3,4
b22917068,Private Albert Snudden,1,1,0,1
b2291707x,Sergeant Major William Henry Poynton,2,2,0,2
b22917081,Private Alton Thomas Tonkin,1,1,2,3
b22917093,Private T. H. Bowyer,1,1,0,1
b2291710x,Private Leslie Tucker,3,3,7,10
b22917111,The murdered nurse,1,1,0,1
b22917123,Private Gordon P. Maxwell,1,1,2,3
b22917135,Francis Humphrey,1,1,0,1
b22917147,Private C. H. (Harry) Baylis,1,1,0,1
b22917160,How Father Gwynn died,1,1,10,11
b22917172,Private Gordon Stewart,1,1,1,2
b22917184,Private B. A. Baker,1,1,8,9
b22917196,Frank Roy Burdon,1,1,0,1
b22917202,Private James Morey,2,1,0,1
b22917214,Captain Herbert (sic) B. Menz,1,1,0,1
b22917226,Graham Lapthorne,1,0,0,0
b22917238,Sergeant A. J. Napier,2,2,2,4
b2291724x,How Sergeant D. Adams died,1,2,16,18
b22917251,Nurse and Martyr,1,1,0,1
b22917263,Private R. A. Moody,1,1,0,1
b22917275,Private Carl L. Schrader,2,2,0,2
b22917287,Sergeant Stuart Walls,1,1,0,1
b22917299,Captain Charles Arthur Chadwick,1,1,0,1
b22917305,Alexander McKenzie,1,1,0,1
b22917317,Private James Andrew Burrough,2,1,0,1
b22917329,Private P. F. Ryan,1,1,6,7
b22917330,Trooper J. Betro,1,1,0,1
b22917342,Private Norman Sawley,1,3,0,3
b22917354,Charles Alan Fuller,1,1,0,1
b22917366,The late Sergeant Albert Phillips,1,0,1,1
b22917378,Claude Edward Thomas,1,1,5,6
b2291738x,Private W. A. Baker,1,1,4,5
b22917391,Lance Corporal George Alexander Stolz,1,1,0,1
b22917408,Private D. F. Harwood,1,2,1,3
b2291741x,Donald George McLeod,1,1,0,1
b22917421,Sapper Leslie H. N. Jacka,2,2,2,4
b22917433,Ernest Gordon Lowe,1,1,0,1
b22917445,Lance Corporal William H. White,2,1,53,54
b22917457,Arthur Denis Doris,2,1,6,7
b22917469,Bugler Ira Smart,2,1,1,2
b22917470,Private Walter Rusk,2,1,1,2
b22917482,Men who kept the flag flying,1,1,5,6
b22917494,Private Ainslie A. H. Griffiths,1,1,4,5
b22917500,Private Alex Carmichael,2,3,0,3
b22917512,Driver Andrew Thompson,4,5,5,10
b22917524,Private Wilfred Gooley,4,3,1,4
b22917536,Private E. G. McLean,2,2,4,6
b22917548,Brigadier General G. G. H. Irving,1,1,1,2
b2291755x,Private Thomas Carter,2,2,5,7
b22917561,The bloodiest fight in Gallipoli,1,1,4,5
b22917573,Private Charles W. Collins,2,2,6,8
b22917585,Private Hurtle Gardner,1,2,1,3
b22917597,Frank Gordon Dyer,1,1,0,1
b22917603,Lance Corporal James Moy,1,1,1,2
b22917615,Private Andrew Downey Cochrane,3,2,0,2
b22917627,Private Augustus John Elliott,2,1,4,5
b22917639,Private L. Tucker,1,2,3,5
b22917640,Private Hartley Ellis,1,2,3,5
b22917652,Corporal Gordon Lake,1,1,2,3
b22917664,Private John McMahon,1,0,2,2
b22917676,Fred Arthur Taverner,1,1,0,1
b22917688,Sergeant James D. Batty,1,1,0,1
b2291769x,Sergeant Leslie R. T. Gilbert,1,1,7,8
b22917706,Driver William Eric Hill,2,5,31,36
b22917718,Private R. G. (Robert Gordon) Murray,1,1,15,16
b2291772x,Private Harry Cameron,1,2,2,4
b22917731,Sergeant Hurtle Squires,1,1,0,1
b22917743,Private Erdmann Leonard Hilbig,1,1,0,1
b22917755,Lance Corporal George Alexander Stolz,1,1,1,2
b22917767,Howard Ernest Wheeler,1,1,0,1
b22917779,Trooper Harold Freeman,1,1,0,1
b22917780,Private Errol Cruickshank,1,1,1,2
b22917792,Private Gordon Henry Veit,1,2,0,2
b22917809,Private Richard Meyer Best,2,2,23,25
b22917810,Private Ambrose Pearce,3,2,9,11
b22917822,Major W. L. Stuart,1,1,1,2
b22917834,Lieutenant Harper,1,0,3,3
b22917858,South Australians in Egypt,1,1,12,13
b2291786x,Private L. Bemold,1,2,0,2
b22917871,The man at the helm,1,1,0,1
b22917883,Private Oswald Vincent Pearson,3,4,4,8
b22917895,Private J. Harvey,1,1,6,7
b22917901,Private Kenneth (Welch) Crowther,2,1,1,2
b22917913,Private Sydney Ernest George Smith,1,2,15,17
b22917925,Private J. H. Gardner,1,3,1,4
b22917937,Private E. M. Edwards,1,2,7,9
b22917949,Lieutenant Claude E. Thomas,2,3,27,30
b22917950,Private E. C. Clough,1,1,0,1
b22917962,Lieutenant Mills,1,0,2,2
b22917974,Lieutenant Tucker,1,0,1,1
b22917998,Chaplain Captain Perry,1,0,2,2
b22918000,Private Malcolm Smith,1,2,14,16
b22918012,Captain John Kingsley Langsford,1,1,0,1
b22918036,Lieutenant H. J. Burton,1,1,7,8
b22918048,Lance Corporal Alan Redford,1,1,0,1
b2291805x,Private Thomas Clark,1,2,5,7
b22918061,Driver Edgar J. C. Cheney,2,2,1,3
b22918073,Private Ernest Hann,1,1,0,1
b22918085,Major T. H. Smeaton M.P,1,0,14,14
b22918097,Sapper John Siddall,2,4,0,4
b22918115,New State Commandant,1,2,1,3
b22918127,Adelaide Frenchman honoured,1,0,0,0
b22918139,Surgeons at Keswick hospital,1,0,2,2
b22918140,The new State Commandant,1,0,2,2
b22918152,Brothers in arms,1,0,2,2
b22918164,Major James Way,1,0,19,19
b22918176,Private Michael Lyons,1,2,1,3
b2291819x,Officers at the Exhibition Camp,1,1,9,10
b2291822x,Lieutenant Colonel T. Hancock,1,1,4,5
b22918231,Officers at the Exhibition Camp,1,0,10,10
b22918267,Lieutenant Calder,1,0,0,0
b22918279,"Lieutenant Milo Massey Cudmore, M.C.",1,1,3,4
b22918280,Trooper A. Brown,1,1,2,3
b22918292,Major Clarke,1,0,1,1
b22918309,"Old ""Reds"" with the ""Fighting Tenth""",1,0,0,0
b22918310,Colonel James Rowell,1,0,2,2
b22918322,Lieutenant F. Ellis,1,0,4,4
b22918334,The first wedding at Mitcham Camp,1,0,16,16
b22918346,Adelaide man receives the Military Cross,1,2,16,18
b22918358,Adelaide returned soldier drowned,1,1,2,3
b2291836x,Funeral of the late Major A. Gartrell,1,1,1,2
b22918371,Lieutenant H. C. W. Harrison,1,0,6,6
b22918383,Private Frederick Swain,3,3,1,4
b22918395,Private George F. Masterman,2,1,1,2
b22918401,Private W. T. Nurse,1,2,4,6
b22918413,Captain H. B. Henz,1,0,0,0
b22918425,Surgeon Captain Edward Wilkinson Deane,1,1,0,1
b22918449,Lieutenant Eric Main,1,1,1,2
b22918450,Corporal Robert Hardy,2,2,4,6
b22918462,Private William Brown,2,2,15,17
b22918474,Corporal Horace Beck,1,1,0,1
b22918486,Private Charley Foster,1,1,0,1
b22918498,Private John Milnes,1,2,0,2
b22918504,Sergeant Thomas Dimmick.,2,2,0,2
b22918516,Private Norman Cox,3,3,0,3
b22918528,Temporary Sergeant Charles Hendry,2,2,0,2
b2291853x,Private A. Tucker,2,2,2,4
b22918541,Private John Sullivan,1,1,1,2
b22918553,Private Henry Stanford,3,3,3,6
b22918565,Lieutenant C. G. Chapman,1,2,4,6
b22918577,Private Cecil Finn,2,2,0,2
b22918589,Sir W. Birdwood in London,1,6,34,40
b22918590,Private Kenneth Douglas Gordon,1,1,5,6
b22918607,Private Donovan,1,1,0,1
b22918619,Leading Stoker Reginald Symons,1,2,1,3
b22918620,Second Lieutenant F. W. (Will) Collins,2,2,11,13
b22918632,Private Rowland Rowe,1,1,1,2
b22918644,Lance Corporal F.Dadds,1,0,0,0
b22918656,Signaller W. A. (Will) Snow,1,2,3,5
b22918668,Private M. Hugall,1,0,0,0
b2291867x,Private W. N. Morrison,1,1,3,4
b22918681,Private Frank Roy Koster,1,2,0,2
b22918693,Private F. F. Bassett,3,2,1,3
b2291870x,James Cain,1,1,1,2
b22918711,Private Stanley Schroeder,2,2,0,2
b22918723,Private W. E. Harvey,2,2,9,11
b22918735,Private Harry Knight Gaskell,2,3,0,3
b22918747,Corporal W. Sandery,2,2,1,3
b22918759,Airman Harry Warren,1,1,1,2
b22918760,Lieutenant Richmond Edward (Bonnie) Gillett,1,1,0,1
b22918772,Trooper Clive Roberts,2,2,3,5
b22918784,Private Carl Kindler,2,2,0,2
b22918796,Corporal F. Causer,1,1,0,1
b22918802,Captain Flight-Commander J. Nason,1,1,0,1
b22918814,Lieutenant H. G. Adams,1,1,3,4
b22918826,Private E. Medhurst,1,1,0,1
b22918838,Corporal Vyvyan Westbury Hughes,1,1,1,2
b2291884x,Private J. Gare,1,1,0,1
b22918851,Private Stanley Hill,1,2,4,6
b22918863,Lieutenant Roy Gunter,1,1,1,2
b22918875,Lance-Corporal Bland,1,1,0,1
b22918887,Private F. Pinkney,1,1,0,1
b22918899,Gunner Richmond Baker,1,1,1,2
b22918905,Quartermaster Sergeant J. J. (Jack) Medley,1,1,1,2
b22918917,Officers of the 43rd Battalion,1,1,2,3
b22918929,Thomas Sydney Pidgeon,1,1,0,1
b22918930,Jack Camp,1,1,0,1
b22918942,Captain Alf Possingham,1,1,0,1
b22918954,Private Albert H. Bamblett,2,1,0,1
b22918966,Sergeant Arnold Williams,1,1,3,4
b22918978,Major-General B. Leane,1,0,1,1
b2291898x,Private Sandland,1,0,0,0
b22918991,Lieutenant William O'Brien,1,1,0,1
b22919004,Edward O'Toole,1,1,0,1
b22919016,Harold Keley,1,0,1,1
b22919028,Private C. Pike,1,1,1,2
b2291903x,Sergeant Kenneth Alexander Fraser,1,0,2,2
b22919041,Captain Norman Craig Shierlaw,1,0,1,1
b22919053,Corporal William Norton,4,3,3,6
b22919065,Lieutenant Wentworth B. Randell,1,0,0,0
b22919077,Private Ernest M. Worden,2,1,1,2
b22919089,Private J. A. (Jack) James,2,1,44,45
b22919090,Lance Corporal A. (Bert) Binning,1,1,0,1
b22919107,Private George Frederick Cullen,1,1,0,1
b22919119,Corporal Robert Fraser,1,0,1,1
b22919120,Sergeant Lancelot  Alderson,3,3,0,3
b22919132,Private B. E. Casey,1,1,0,1
b22919144,Trooper Eric Bell,2,1,2,3
b22919156,Roy Watson,2,0,3,3
b22919168,Private Elford Athol Payne,3,2,2,4
b2291917x,Jack Routledge,2,1,0,1
b22919181,Private William Polden,2,2,0,2
b22919193,Private C. H. Allen,2,1,15,16
b2291920x,Corporal Walter Seaman,2,1,2,3
b22919211,Private Sydney Witcomb,2,1,1,2
b22919223,Private John Murphy,3,2,6,8
b22919235,Private Aver W.M. Wallis,4,2,1,3
b22919247,Private William E. Viant,1,1,0,1
b22919259,Private J. Hooper,1,1,1,2
b22919260,Private Bob Smith,4,2,49,51
b22919272,Private J.B. Pulleine,2,1,1,2
b22919284,Trooper W. G. Bates,1,1,2,3
b22919296,William Webb,1,0,5,5
b22919302,Private Arthur Hateley,1,1,0,1
b22919326,Major P. I. Callary,2,1,0,1
b22919338,Private F. Egan,2,2,0,2
b2291934x,Lance Corporal Robert J. Slocombe,2,1,0,1
b22919351,Private Victor Opie,3,3,1,4
b22919363,Private William J. Knibbs,4,3,2,5
b22919375,Private I. Hunt,1,1,4,5
b22919387,Private H. Devine Knowles,2,2,1,3
b22919399,Private Dave Simcock,1,0,0,0
b22919405,Arthur Johnson,2,1,5,6
b22919417,Lieutenant Bob Hooper,1,0,1,1
b22919429,Trooper Allen Stuart McArthur,2,0,1,1
b22919430,Trooper Rolly Curlis,2,0,0,0
b22919442,Dave Henderson,2,1,1,2
b22919454,Ambrose Pearce,1,0,1,1
b22919466,Sergeant E. (sic) Scott,1,1,5,6
b22919478,Private M. (Jack) McCaffrey,1,0,1,1
b2291948x,Driver Reginald Hutton,2,1,0,1
b22919491,Joe Boucher,1,0,1,1
b22919508,Private Arthur Maley,2,3,0,3
b2291951x,Private John Browne,2,2,0,2
b22919521,Private Angus Boston,1,1,0,1
b22919533,Corporal T. Boston,1,1,2,3
b22919545,Private Howard Stark,1,1,0,1
b22919557,Lance-Corporal Robert Aitken,1,1,0,1
b22919569,Private William Inglis,1,1,1,2
b22919570,Lance-Corporal Dudley Evans,2,2,2,4
b22919582,Private T.Hannam,1,0,0,0
b22919594,Private Henry Brooks,1,1,1,2
b22919600,Lance-Corporal Gerald Ahern,1,1,0,1
b22919612,Private W. Glaister,2,1,1,2
b22919624,Private Harry Scantlebury,1,1,0,1
b22919636,Acting Corporal Harold Harper,1,1,1,2
b22919648,Second Lieutenant Frederick Collins,1,0,2,2
b2291965x,Private Richard Row,1,0,1,1
b22919661,Bob Reubenicht,1,0,1,1
b22919673,Private Raymond Hill,1,0,7,7
b22919685,Private Arthur Gillett,1,0,1,1
b22919697,Lance-Corporal Bob Day,1,0,4,4
b22919703,Private Victor Opie,1,0,1,1
b22919715,Jack Arnold,1,0,1,1
b22919727,Private Jack Coverlid,1,0,1,1
b22919739,Private Brue Nash,1,0,0,0
b22919740,Douglas Byard,1,0,1,1
b22919752,George Brammy,2,1,1,2
b22919764,Corporal Willoughby Bell,1,0,2,2
b22919776,Sergeant Fred Greenham,1,0,0,0
b22919788,Private Arthur Shorney,1,0,2,2
b2291979x,Private Frank James,1,0,9,9
b22919806,Frank Fisher,1,0,2,2
b22919818,Lance Corporal Herbert S. Conrad,2,1,3,4
b2291982x,Lance Corporal Robert McCredie,2,0,2,2
b22919831,Private Roy Wylie,3,2,4,6
b22919843,Harold E. Smith,2,2,40,42
b22919855,Private E. J. McMurray,2,0,0,0
